SS,10485110,Ocean Dragon Lord - Neo-Daedalus,
SS,511001525,Offensive Guard (Anime),
SS,93217231,Offering to the Snake Deity,
SS,19230407,Offerings to the Doomed,
SS,15744417,Orgoth the Relentless,
SS,65993085,Overdone Burial,
SS,20513882,Painful Escape,
SS,88453933,Parlor Dragonmaid,
SS,93920745,Penguin Soldier,
SS,82946847,Petiteranodon,
SS,110000113,Phoenix Gravitation,
SS,15520842,Photon Hand,
SS,17418744,Photon Sanctuary,
SS,111008301,Photon Trade,
SS,46502013,Pixie Ring,
SS,511001617,Planet Alignment (Anime),
SS,91078716,Pollinosis,
SS,65046521,Possessed Partnerships,
SS,67169062,Pot of Avarice,
SS,98672567,Pot of Dichotomy,
SS,84211599,Pot of Prosperity,
SS,37630732,Power Bond,
SS,68304813,Precious Cards From Beyond,
SS,50088247,Prior of the Ice Barrier,
SS,11373345,Proof of Powerlessness,
SS,72855441,Protector with Eyes of Blue,
SS,511001383,Psychic Cyclone,
SS,80681226,Psychic Wave,
SS,511001557,Pure Pupil (Anime),
SS,34002992,Rainbow Life,
SS,87567063,Rebellion,
SS,23459650,Rebirth of Nephthys,
SS,511001505,Rebirth Tablet,
SS,92353449,Red-Eyes Insight,
SS,2851070,Reflect Bounder,
SS,511001357,Remove Bomb (Anime),
SS,85138716,Rescue Rabbit,
SS,39387565,Return of The Red-Eyes,
SS,34016756,Riryoku,
SS,95658967,Ritual Sanctuary,
SS,13317419,Rocket Hand,
SS,70046172,Rush Recklessly,
SS,44901281,Saber Hole,
SS,35037880,Saber Reflection,
SS,11052544,Saber Slash,
SS,45725480,Sacred Sword of Seven Stars,
SS,8240199,Sage with Eyes of Blue,
SS,56120475,Sakuretsu Armor,
SS,2971446,Sales Pitch,
SS,64538655,Sasuke Samurai #4,
SS,27053506,Secret Barrel,
SS,74798297,Shiranui Style Success,
SS,30922149,Side Effects?,
SS,41175645,Silent Magician,
SS,15180041,Silent Swordsman,
SS,87025064,Silver's Cry,
SS,72497366,Sinister Yorishiro,
SS,27813661,Sky Iris,
SS,51227866,Sky Striker Mecha - Shark Cannon,
SS,97169186,Smashing Ground,
SS,17189677,Snake Rain,
SS,84290642,Snipe Hunter,
SS,92512625,Solemn Scolding,
SS,93377803,Solitary Sword of Poison,
SS,68073522,Soul Absorption,
SS,511001387,Soul Anchor (Anime),
SS,23020408,Soul Servant,
SS,81510157,Soul Taker,
SS,88197162,Soul Transition,
SS,44335251,Souleating Oviraptor,
SS,42598242,Special Hurricane,
SS,88204302,Speed Recovery,
SS,53932291,Speedroid Taketomborg,
SS,23314220,Spellbook of Knowledge,
SS,73061465,Spellbreaker of the Ice Barrier,
SS,511001119,Spider Web (GX) (Anime),
SS,49328340,Spiral Spear Strike,
SS,91530236,Spirit Charmers,
SS,511001891,Spirit Illusion (Anime),
SS,78625592,Spiritual Swords of Revealing Light,
SS,63485233,Star Changer,
SS,84488827,Steelswarm Caucastag,
SS,94092230,Steelswarm Hercules,
SS,79816536,Summoner's Art,
SS,48422921,Super Rush Headlong,
SS,32854013,Super Rush Recklessly,
SS,799183,Super Soldier Shield,
SS,6849042,Super-Ancient Dinobeast,
SS,61405855,Sword of Dragon's Soul,
SS,72302403,Swords of Revealing Light,
SS,1689516,The Big March of Animals,
SS,458748,The Book of the Law,
SS,56399890,The Fabled Catsith,
SS,79844764,The Monarchs Stormforth,
SS,17509503,The Revenge of the Normal,
SS,511005637,The Selection (Anime),
SS,513000022,The Supremacy Sun (Manga),
SS,79814787,The White Stone of Legend,
SS,5973663,The World Tree,
SS,170000117,Time Fusion (Anime),
SS,13821299,Trap Eater,
SS,511001764,Trap Pause (Anime),
SS,45803070,Traptrix Dionaea,
SS,28201945,Traptrix Nepenthes,
SS,73988674,Tri-and-Guess,
SS,12181376,Triangle Ecstasy Spark,
SS,21420702,Tri-Blaze Accelerator,
SS,21237481,Type Zero Magic Crusher,
SS,83235263,Tyranno Infinity,
SS,11819616,"Tytannial, Princess of Camellias",
SS,69452756,Unending Nightmare,
SS,66399653,Union Hangar,
SS,25704359,Unpossessed,
SS,30341772,Utopia Buster,
SS,66436257,Volcanic Counter,
SS,42175079,Volcanic Eruption,
SS,74064212,Vylon Prism,
SS,90075978,W Nebula Meteorite,
SS,12607053,Waboku,
SS,77754944,Widespread Ruin,
SS,53027855,Windrose The Elemental Lord,
SS,89320376,World Legacy Pawns,
SS,2088870,Worm Victory,
SS,100000239,Xyz Treasure (Anime),
SS,39853199,Yosenju Misak,
SS,10612222,Yosenjus' Sword Sting,
SS,30562585,Zero Max,
SS,31712840,Zexal Alliance,
SS,38363525,Zombie Necronize,
SS,65357623,Zombie Power Struggle,
SS,87008374,ZW - Phoenix Bow,
SS,76080032,ZW - Unicorn Spear,
,,Tier S (5% Drop Rate),Notes
Tier,Card ID,Card Name,
S,19596712,Abyss-scale of Cetus,
S,8719957,Abyss-scale of the Kraken,
S,76224717,Advance Zone,
S,7935043,Aegis of the Ocean Dragon Lord,
S,17490535,Alien Brain,
S,15951532,Amazoness Queen,
S,712559,Amazoness Village,
S,95735217,Ancient Gear Golem - Ultimate Pound,
S,511000123,Ancient Tome (Anime),
S,511001986,Angmarl the Fiendish Monarch (Manga),
S,98022050,Animadorned Archosaur,
S,34236961,Ante,
S,7653207,Aqua Jet,
S,46337945,Aquamirror Meditation,
S,5861892,Arcana Force EX - The Light Ruler,
S,23846921,Arcana Force XXI - The World,
S,95825679,Archfiend’s Awakening,
S,21438286,Archfiend's Staff of Despair,
S,29904964,Arisen Gaia the Fierce Knight,
S,86915847,Armored Bee,
S,38960450,Armory Call,
S,29189613,Aroma Gardening,
S,21452275,Aroma Jar,
S,11475049,Artifact Achilleshield,
S,12697630,Artifact Beagalltach,
S,85103922,Artifact Moralltach,
S,7913375,Artillery Catapult Turtle,
S,99657399,Asleep at the Switch,
S,6112401,At One With the Sword,
S,74311226,Atlantean Dragoons,
S,511001906,Attachment Dragon,
S,42969214,Aye-Iron,
S,47453433,Back to Square One,
S,61528025,Banisher of The Light,
S,94853057,Banisher of The Radiance,
S,81480460,Barrel Dragon,
S,43225434,Battle Fusion,
S,31245780,Battle Mania,
S,78621186,Battleguard Howling,
S,100000031,Beast Burial Ritual,
S,84962466,Beast Rising,
S,32360466,Beginning of Heaven and Earth,
S,20374520,"Begone, Knave!",
S,110000110,Big Bang Blow,
S,511001766,Big Jaws (Anime),
S,51562916,Big Wave Small Wave,
S,35539880,Birthright,
S,93969023,Black Metal Dragon,
S,511000777,Black Revenge (Manga),
S,38670435,Black Tyranno,
S,91351370,Black Whirlwind,
S,77152542,Blackwing - Harmattan the Dust,
S,81105204,Blackwing - Kris the Crack of Dawn,
S,15177750,Blessed Winds,
S,53347303,Blue-Eyes Shining Dragon,
S,22346472,Blustering Winds,
S,31834488,Book of Lunar Eclipse,
S,85668449,Brain Research Lab,
S,30548775,Branch!,
S,63851864,Break! Draw!,
S,30155789,Brutal Potion,
S,47185546,Bug Signal,
S,511002497,Bug Switch,
S,55870497,Burning Bamboo Sword,
S,65743242,Call of the Earthbound,
S,511001102,Card Defense,
S,57953380,Card of Safe Return,
S,7044562,Card of the Soul,
S,48712195,Card Trader,
S,36468556,Ceasefire,
S,22205600,Chain Whirlwind,
S,511000220,Chaos Barrier Field (Anime),
S,79853073,Cipher Soldier,
S,59388357,Circle of the Fire Kings,
S,511000054,Climactic Barricade (VG),
S,511000439,Command Silencer (Anime),
S,53388413,"Commander Gottoms, Swordmaster",
S,82913020,Constellar Caduceus,
S,70624184,Constellar Rasalhague,
S,82639107,Convert Contact,
S,26376390,Copycat,
S,31036355,Creature Swap,
S,511600148,Cure Conversion,
S,61525276,"Curse of Dragon, the Cursed Dragon",
S,77235086,Cyber Angel Benten,
S,76763417,Cyber Gymnast,
S,47295267,Cybernetic Zone,
S,69015963,Cyber-Stein,
S,33423043,D.D. Designator,
S,33334269,D/D Ghost,
S,87106146,Damage Gate,
S,511001181,Damage Rebound,
S,77538567,Dark Bribe,
S,511000138,Dark Element,
S,111280,Dark Magic Expanded,
S,810000002,Dark Spell Regeneration (Anime),
S,511000167,Dark Wall of Wind (Anime),
S,74117290,Dark World Dealings,
S,85771019,Darklord Asmodeus,
S,55690251,Darklord Desire,
S,40921744,Darklord Zerato,
S,65703851,Debunk,
S,72060415,Deep Sea Aria,Incorrect ID is 101012061
S,2525268,"Defender, the Magical Knight",
S,24268052,Defense Draw,
S,511009168,Delay Armor,
S,39719977,Delta Attacker,
S,81059524,Des Volstgalph,
S,18739764,Destruct Potion,
S,98643358,Diamond Dust,
S,81674782,Dimensional Fissure,
S,40971261,Dirge of the Lost Dragon,
S,6260554,Do a Barrel Roll,
S,82956214,Dogmatika Punishment,
S,94944637,Doom Shaman,
S,58616392,Doomdog Octhros,
S,75652080,Double Cyclone,
S,63730624,Double Tool C and D,
S,51976476,Double Trap Hole,
S,62265044,Dragon Ravine,
S,71867500,Dragon Revival Rhapsody,
S,57416183,Dragonmaid Tidying,
S,21496848,Evigishki Tetrogre,
S,18438874,Evil Mind,
S,31456110,Evilswarm Golem,
S,72429240,Evilswarm O'Lantern,
S,4058065,Evilswarm Salamandra,
S,12235475,Fabled Ashenveil,
S,60434101,Fabled Gallabas,
S,8316661,Fabled Miztoji,
S,72328962,Fabled Soulkius,
S,46833854,Fabled Topi,
S,97687912,Fairy Meteor Crush,
S,32919136,Falling Down,
S,511000598,Fallout,Incorrect ID is 51000598
S,511000412,Fearful Earthbound,
S,81172176,Fiend Comedian,
S,50078509,Fiendish Chain,
S,82556058,Fiendish Engine Omega,
S,81035362,Fiendish Rhino Warrior,
S,6178850,Fighting Spirit,
S,89719143,Final Fusion,
S,511000631,Flat LV4,
S,511000018,Fleur De Vertiges,
S,511000002,Floral Shield,
S,35726888,Foolish Burial Goods,
S,25789292,Forbidden Chalice,
S,24299458,Forbidden Droplet,
S,66288028,Fortress Warrior,
S,53503015,Frozen Rose,
S,48206762,Fulfillment of the Contract,
S,81000306,Full-Force Strike,
S,100000474,Fusion Birth (Manga),
S,18511384,Fusion Recovery,
S,66127916,Fusion Reserve,
S,74335036,Fusion Substitute,
S,37684215,Fusion Sword Murasame Blade,
S,77565204,Future Fusion,
S,511001407,Gagagamirage,
S,34130561,Gaia the Magical Knight,
S,5133471,Galaxy Cyclone,
S,62968263,Galaxy-Eyes Afterglow Dragon,
S,2106266,Galloping Gaia,
S,41777,Gem-Enhancement,
S,80758812,Gemini Ablation,
S,72056560,Gem-Knight Amber,
S,45662855,Gem-Knight Iolite,
S,53408006,Gem-Merchant,
S,81275309,General Raiho of the Ice Barrier,
S,93211836,Genex Army,
S,59965151,Ghost Gardna,
S,95178994,Giant Germ,
S,45894482,Gilasaurus,
S,66399675,Gishki Chain,
S,47106439,Gishki Vision,
S,53860621,Glowing Crossbow,
S,23116808,"Goka, the Pyre of Malice",
S,75500286,Gold Sarcophagus,
S,78004197,"Goldd, Wu-Lord of Dark World",
S,95166228,Grasschopper,
S,51232472,"Gren, Tactician of Dark World",
S,511001161,Guard Off (Anime),
S,6799227,Half Counter,
S,98446407,Hand Of Nephthys,
S,56585883,Harpie Harpist,
S,39275698,Harpie's Feather Rest,
S,35762283,Heart of the Underdog,
S,37412656,Hero Blast,
S,511000487,Hero Dice,
S,511002362,Hero's Return (Manga),
S,86585274,High Priestess of Prophecy,
S,90788081,Hundred Dragon,
S,511000535,Ice Chain,
S,9995766,Imperial Custom,
S,62953041,Inari Fire,
S,68077936,Induced Explosion,
S,51717541,Infernity break,
S,18712704,Infernity Force,
S,12247206,Inferno Reckless Summon,
S,79575620,Injection Fairy Lily,
S,91512835,Insect Queen,
S,511000695,Insect Queen (Anime),
S,59695933,Intercept,
S,511013006,Invalidate (Anime),
S,52675689,Invitation to a Dark Sleep,
S,34559295,Iron Draw,
S,83968380,Jar of Greed,
S,8487449,Jester Confit,
S,40894584,Jigabyte,
S,90020065,Jigen Bakudan,
S,77585513,Jinzo,
S,9418534,Jinzo - Returner,
S,5257687,Jowls of Dark Demise,
S,11069680,Junk Converter,
S,80727721,Jurrac Aeolo,
S,71106375,Jurrac Iguanon,
S,45711266,Jurrac Ptera,
S,44689688,Jurrac Spino,
S,59312550,Jurrac Velo,
S,25847467,"Kahkki, Guerilla of Dark World",
S,54878498,Kelbek,
S,83986578,King Tiger Wanghu,
S,27503418,King's Synchro,
S,77363314,Krystal Dragon,
S,66526672,Labyrinth of Nightmare,
S,511002339,Lady Beetle,
S,3111207,Lappis Dragon,
S,15667446,"Latinum, Exarch of Dark World",
S,14047624,Laval Judgment Lord,
S,46404281,Laval Magma Cannoneer,
S,52786469,Laval Warrior,
S,90263923,Leeching the Light,
S,49721904,Legendary Six Samurai - Kizan,
S,100000252,Level Change,
S,511756003,Level Modulation,
S,72022087,Liberty at Last!,
S,47297616,Light and Darkness Dragon,
S,62867251,Light of Intervention,
S,44595286,Light of Judgement,
S,82324105,Limit Impulse,
S,511002050,Lord of the Red (Anime),
S,96012004,Lucky Chance,
S,30241314,Macro Cosmos,
S,18809562,Magical Contract Door,
S,28553439,Magical Dimension,
S,7084129,Magician's Rod,
S,97631303,Magicians' Souls,
S,36045450,Magicians Unite,
S,450000357,Magnet Reborn (Anime),
S,84055227,Maiden of Macabre,
S,99597615,Malevolent Nuzzler,
S,13626450,Malice Dispersion,
S,87819421,Mask Charge,
S,511000634,Mask of Perplexity,
S,24382602,Mausoleum of White,
S,72291078,Mecha Phantom Beast O-Lion,
S,48642904,Mesmeric Control,
S,59718521,Mind Over Matter,
S,34815282,Miniaturize,
S,35255456,Miracle Contact,
S,80551130,Miraculous Descent,
S,47529357,Mist Body,
S,29587993,Mist Valley Apex Avian,
S,50213848,Monster Reborn Reborn,
S,48381268,Morphtronic Boarden,
S,91607976,Morphtronic Clocken,
S,5318639,Mystical Space Typhoon,
S,3734202,Naturia Sacred Tree,
S,81223446,Necro Fusion,
S,60666820,Nefarious Archfiend Eater of Nefariousness,
S,5126490,Neos Wiseman,
S,100000553,Neospace Road (Anime),
S,21565445,"Neptabyss, the Atlantean Prince",
S,89882100,Night Beam,
S,511000426,Nightmare Binding (Anime),
S,81306586,Nightmare Penguin,
S,71044499,Nobleman of Crossout,
S,511001525,Offensive Guard,
S,90011152,Ojama Country,
S,2390019,Ojamassimilation,
S,3659803,Overload Fusion,
S,98414735,Paleozoic Canadia,
S,38761908,Paleozoic Dinomischus,
S,2376209,Paleozoic Eldonia,
S,61420130,Paleozoic Hallucigenia,
S,1154611,Paleozoic Leanchoilia,
S,64765016,Paleozoic Marrella,
S,35035481,Paleozoic Olenoides,
S,24903843,Paleozoic Pikaia,
S,14457896,Parasite Paranoid,
S,71705144,Performapal Recasting,
S,73734821,Performapal Sky Magician,
S,1197847,Phantasm Spiral Wave,
S,12958919,Phantom Skyblaster,
S,511002582,Photon Spear,
S,43147039,Photon Vanisher,
S,511002206,Pile Arm,
S,52860176,Possessed Dark Soul,
S,49238328,Pot of Extravagance,
S,511001883,Power Analysis (Anime),
S,7025445,Power Giant,
S,511007031,Power Load (Anime),
S,36734924,Priestess with Eyes of Blue,
S,17601919,Pumprincess the Princess of Ghosts,
S,66835946,Pyramid of Wonders,
S,27980138,Quill Pen of Gulldos,
S,511001139,Rainbow Dark Dragon (Anime),
S,44680819,Ranryu,
S,96316857,Recycle,
S,511001127,Red Process - Rubedo (Anime),
S,58257569,Red-Eyes Baby Dragon,
S,96561011,Red-Eyes Darkness Dragon,
S,57135971,Red-Eyes Fang with Chain,
S,44397496,Red-Eyes Spirit,
S,32807846,Reinforcement of the Army,
S,42776960,Relay Soul,
S,27174286,Return from the Different Dimension,
S,59919307,Return to the Frontlines,
S,511000619,Revenge Return,
S,511000215,Revenge Sacrifice (Anime),
S,511008029,Reverse Wall (Manga),
S,4587638,Roaring Earth,
S,73787254,Saber Vault,
S,511001361,Sacred Shield,
S,46565218,Santa Claws,
S,41753322,Sauropod Brachion,
S,67284107,Scapeghost,
S,48497555,Scrap-Iron Statue,
S,79205581,Scrubbed Raid,
S,17874674,Seal Of Wickedness,
S,511009202,Search Shock,
S,47658964,Searing Fire Wall,
S,71207871,Secret Six Samurai - Fuma,
S,95096437,Secrets of the Gallant,
S,28859794,Shield Wing,
S,42534368,Silent Doom,
S,511020001,Silent Doom (Anime),
S,18563744,Silent Sword Slash,
S,86489182,"Simorgh, Bird of Ancestry",
S,72345736,Six Samurai United,
S,61370518,Skull Archfiend of Lightning,
S,81791932,Snake Whistle,
S,33318980,Soldier Gaia the Fierce Knight,
S,87844926,Soul Levy,
S,92924317,Soul Resurrection,
S,36376145,Soul Strike,
S,511009355,Speedraw (Anime),
S,62899696,Speedroid Maliciousmagnet,
S,29114773,Speedroid Scratch,
S,14824019,Spellbook Magician of Prophecy,
S,89739383,Spellbook of Secrets,
S,96677818,Spellbook Organization,
S,6691855,Spikeshield with Chain,
S,56461575,Spiral Reborn,
S,69112325,Spiritual Forest,
S,79333300,Spiritual Wind Art - Miyabi,
S,511005710,Starlight Force (Anime),
S,53116300,Steelswarm Caller,
S,62007535,Steelswarm Longhorn,
S,35618486,Steelswarm Sting,
S,73575650,Subterror Succession,
S,71459861,Summon Storm,
S,423585,Summoner Monk,
S,100000193,Sun Scale (Anime),
S,86804246,Super Crashbug,
S,63804806,Supersonic Skull Flame,
S,84613836,Swiftstrike Armor,
S,96765646,Swing of Memories,
S,48447192,Sword of Sparkles,
S,93087299,Swords of Burning Light,
S,35537860,Synchro Blast Wave,
S,99243014,Synchro Overtake,
S,64910482,T.G. Cyber Magician,
S,36687247,T.G. Rush Rhino,
S,1315120,T.G. Striker,
S,293542,T.G. Warwolf,
S,91345518,The Agent of Judgment - Saturn,
S,14466224,The Atmosphere,
S,29826127,The Forces of Darkness,
S,40991587,The Lady in Wight,
S,66926224,The Law of the Normal,
S,511001489,The Legendary Fisherman III (Anime),
S,43434803,The Shallow Grave,
S,51402908,The Supremacy Sun,
S,14778250,The Tricky,
S,36361633,Threatening Roar,
S,71564252,Thunder King Rai-oh,
S,21296502,Toon Dark Magician,
S,45943123,Torpedo Takedown,
S,511001569,Trap Reborn,
S,59616123,Trap Stun,Incorrect ID is 59615123
S,55428242,Traptrix Atrax,
S,25311006,Triple Tactics Talent,
S,511001107,Tuning Barrier (VG),
S,88559132,Turret Warrior,
S,2986553,Twilight Rose Knight,
S,45939841,Twister,
S,14883228,Typhoon,
S,94568601,Tyrant Dragon,
S,15894048,Ultimate Tyranno,
S,70368879,Upstart Goblin,
S,94933468,Vain Betrayer,
S,80402389,Verdant Sanctuary,
S,92035412,Vylon Element,
S,47228077,Vylon Pentachloro,
S,1644289,Vylon Segment,
S,38679204,Vylon Stella,
S,16751086,Warm Worm,
S,511000636,Watch Tranquilizer,
S,51405049,Where Arf Thou?,
S,100000663,White Process - Albedo,
S,22339232,Wightmare,
S,57473560,Wightprince,
S,90243945,Wightprincess,
S,57962537,Wind-Up Rat,
S,67775894,Wonder Wand,
S,88650530,Worm Apocalypse,
S,10026986,Worm King,
S,71315423,Worm Millidith,
S,7700132,Worm Noble,
S,81254059,Worm Queen,
S,47111934,Worm Yagan,
S,52098461,Wrath of Neos,
S,76515293,Xing Zhen Hu,
S,32764863,Xyz Revive Splash,
S,511001138,Yellow Process - Kitolenics,
S,79861914,Yosen Whirlwind,
S,25244515,Yosenju Tsujik,
S,51945556,Zaborg the Thunder Monarch,
S,68258355,ZS - Armed Sage,
S,81471108,ZW - Tornado Bringer,
,,Tier A (9% Drop Rate),Notes
Tier,23587624,A Wild Monster Appears!,
A,96146814,A/D Changer,
A,30012506,A-Assault Core,
A,18318842,Abyss Soldier,
A,72932673,Abyss-scale of the Mizuchi,
A,60202749,Abyss-sphere,
A,34707034,Abyss-squall,
A,41356845,Acid Trap Hole,
A,12644061,Advanced Dark,
A,25345186,After The Struggle,
A,64952266,Against the Wind,
A,18036057,Airknight Parshath,
A,43096270,Alexandrite Dragon,
A,511000134,Allegro Toile (Anime),
A,8822710,Ally of Justice Cosmic Gateway,
A,45586855,Ally of Justice Cyclone Creator,
A,59482302,Ally Salvo,
A,42023223,Alpha The Electromagnet Warrior,
A,100000473,Alternate Fusion,
A,511001731,Amazoness Arena,
A,10928224,Amazoness Baby Tiger,
A,57312333,Amazoness Call,
A,36100154,Amazoness Fighting Spirit,
A,84539520,Amazoness Princess,
A,81325903,Amazoness Spellcaster,
A,94004268,Amazoness Swords Woman,
A,22082163,Amazoness Willpower,
A,511001270,Amber Pitfall (Anime),
A,511000422,Ambush Shield,
A,511001526,Amorphous Barrier,
A,92001300,Ancient Gear Castle,
A,4446672,Ancient Gear Explosive,
A,40830387,Ancient Gear Fist,
A,83104731,Ancient Gear Golem,
A,500000006,Ancient Gear Statue (Anime),
A,59811955,Ancient Gear Workshop,
A,511002324,Angel's Tear (Manga),
A,56132807,Apple Magician Girl,
A,78910579,Aquamirror Cycle,
A,64437633,Aquamirror Illusion,
A,62892347,Arcana Force 0 - The Fool,
A,60953118,Arcana Force XIV - Temperance,
A,14430063,Archfiend Interceptor,
A,50287060,Archfiend of Gilfer,
A,63883999,Archfiend Palalabyrinth,
A,56246017,Archfiend's Roar,
A,511000182,Arduous Decision,
A,511000146,Aria From Beyond,
A,61606250,Armed Dragon Blitz,
A,34611551,Armed Dragon Flash,
A,97091969,Armed Dragon Lightning,
A,59464593,Armed Dragon LV10,
A,46384672,Armed Dragon LV5,
A,73879377,Armed Dragon LV7,
A,57605303,Armed Dragon Thunderbolt,
A,811001506,Armor Colosseum,
A,58827995,Armored Dragon Ritual,
A,73333463,Armoroid,
A,85967160,Aromage Bergamot,
A,96789758,Aromage Jasmine,
A,40663548,Aromage Marjoram,
A,58569561,Aromage Rosemary,
A,16759958,Aromaseraphy Angelica,
A,365213,Arrive in Light,
A,85080444,Artifact Aegis,
A,8873112,Artifact Chakram,
A,47863787,Artifact Labrys,
A,80237445,Artifact Mjollnir,
A,56611470,Artifacts Unleashed,
A,14558127,Ash Blossom & Joyous Spring,
A,14558128,Ash Blossom & Joyous Spring (Alt Art),
A,88190790,Assault Armor,
A,48964966,Athena,
A,37104630,Atlantean Heavy Infantry,
A,511002051,Attack Guidance Armor (Anime),
A,84389640,Attack of the Cornered Rat,
A,91989718,Attack Reflector Unit,
A,511001889,Aura Armor (Anime),
A,62256492,Awakening of the Possessed,
A,74426895,Awakening of the Possessed - Gagigobyte,
A,92652813,Awakening of the Possessed - Greater Inari Fire,
A,65268179,Awakening of the Possessed - Nefariouser Archfiend,
A,410904,Awakening of the Possessed - Rasenryu,
A,42502956,Ayers Rock Sunrise,
A,19665973,Battle Fader,
A,5052212,Battle Tuned,
A,42233477,Battleguard Rage,
A,511001297,Battleguard Sorcercy,
A,40133511,Bazoo the Soul-Eater,
A,33731070,"Beige, Vanguard of Dark World",
A,42901635,Berserkion the Electromagna Warrior,
A,79418928,Beta the Electromagnet Warrior,
A,25247218,Big Piece Golem,
A,65240384,Big Shield Gardna,
A,93437091,"Bingo Machine, Go!!!",
A,810000052,Black Feather Beacon (Anime),
A,511002795,Black Feather Cursed Guard (Anime),
A,41426869,Black Illusion Ritual,
A,65169794,Black Pendant,
A,22835145,Blackwing - Blizzard the Far North,
A,49003716,Blackwing - Bora the Spear,
A,2009101,Blackwing - Gale the Whirlwind,
A,85215458,Blackwing - Kalut the Moon Shadow,
A,75498415,Blackwing - Sirocco the Dawn,
A,89041555,Blast Held by a Tribute,
A,51706604,Blizzard,
A,61802346,Blizzard Dragon,
A,511000534,Blizzard Vision,
A,50903514,Blue Flame Swordsman,
A,89631139,Blue-Eyes White Dragon,
A,89631140,Blue-Eyes White Dragon Alt,
A,40634253,BM-4 Blast Spider,
A,14087893,Book of Moon,
A,38699854,Book of Taiyou,
A,20546916,Botanical Lion,
A,511000692,Brave Attack,
A,71413901,Breaker the Magical Warrior,
A,78474168,Breakthrough Skill,
A,6214884,"Brron, Mad King of Dark World",
A,44947065,Burden Of The Mighty,
A,48976825,Burial From a Different Dimension,
A,24294108,Burning Land,
A,78193831,Buster Blader,
A,7150545,Buzzsaw Shark,
A,20735371,Bye Bye Damage,
A,91449144,"Caam, Serenity of Gusto",
A,4861205,Call of the Mummy,
A,511001280,Card of Endurance (Anime),
A,54977057,Cards from the Sky,
A,511000228,Catapult Turtle,
A,93220472,Cave Dragon,
A,3405259,C-Crush Wyvern,
A,511001498,Celebration of Creation (Anime),
A,45531624,Celtic Guard of Noble Arms,
A,511000049,Central Shield,
A,1248895,Chain Destruction,
A,57139487,Chain Disappearance,
A,500314601,Chaos Bloom,
A,21082832,Chaos Form,
A,7841921,Charging Gaia the Fierce Knight,
A,29092121,Cipher Biplane,
A,79094383,Cipher Etranger,
A,77840540,Cocoon of Ultra Evolution,
A,33453260,Comic Hand,
A,10375182,Command Knight,
A,511002404,Compensation Mediation,
A,41269771,Constellar Algiedi,Incorrect ID is 41269441
A,70908596,Constellar Kaus,
A,17129783,Constellar Leonis,
A,78364470,Constellar Pollux,
A,90156158,Constellar Star Cradle,
A,41933425,Contact Gate,
A,100000551,Contact Soul,
A,68057622,Continuous Destruction Punch,
A,13235258,Corrosive Scales,
A,23265313,Cost Down,
A,511002540,Cost Down (Anime),
A,94561645,Counter Gate,
A,28340377,Court of Cards,
A,511010530,Crimson Fire (Anime),
A,46961802,Cross Attack,
A,100000554,Cross Change,
A,57728570,Crush Card Virus,
A,39712330,Cry Havoc!,
A,96331676,Crystal Raigeki,
A,79531196,Crystal Rose,
A,47408488,Crystal Tree,
A,27178262,Cunning of the Six Samurai,
A,7241272,Curse of Dragonfire,
A,12470447,Curse of Fiend,
A,70095154,Cyber Dragon,
A,60600126,Cyber Emergency,
A,12670770,Cyber Network,
A,86686671,Cyber Repair Plant,
A,33041277,Cyber Revsystem,
A,3657444,Cyber Valley,
A,511002464,Cyber Valley (Anime),
A,511001146,Cyberdark Edge (Anime),
A,511001124,Cyberdark Horn (Anime),
A,80033124,Cyberdark Impact!,
A,44352516,Cyberdark Inferno,
A,511001123,Cyberdark Keel (Anime),
A,55704856,Cyberload Fusion,
A,58199906,Cybernetic Fusion Support,
A,82428674,Cybernetic Overflow,
A,48766543,Cyber-Tech Alligator,
A,100000276,D - Acceleration (Anime),
A,100000271,D - Boost (Anime),
A,511000311,D - Burst (Anime),
A,511004415,D - Doom Dance (Anime),
A,100006001,D - Mind (VG),
A,89899996,D - Spirit,
A,44584775,Damage = Reptile,
A,511000185,Damage Pot (Anime),
A,100000523,Damaged Mask,
A,11321183,Dark Blade,
A,12071500,Dark Calling,
A,70231910,Dark Core,
A,511000468,Dark Corridor (Anime),
A,3701074,Dark Cure,
A,511247006,Dark Cure (Anime),
A,65287621,Dark Driceratops,
A,81755371,Dark Effigy,
A,14536035,Dark Grepher,
A,99789342,Dark Magic Curtain,
A,511002532,Dark Magic Curtain (Anime),
A,59514116,Dark Magic Secrets,
A,46986414,Dark Magician,
A,46986418,Dark Magician (Alt),
A,36996508,Dark Magician (Arkana),
A,46986420,Dark Magician (DSOD),
A,46986415,Dark Magician Alt,
A,31829185,Dark Necrofear,
A,9287078,Dark Renewal,
A,54693926,Dark Ruler No More,
A,87988305,Dark Spirit of Malice,
A,100000140,Dark Tuner Nightmare Hand,
A,511002280,Darklord Bewitching (Manga),
A,14517422,Darklord Contact,
A,47664723,Darklord Edeh Arae,
A,511009377,D-Dragging Hammer (Anime),
A,511001073,Death and Rebirth,
A,14943837,Debris Dragon,
A,511001007,Defense Wall,
A,36995273,Degenerate Circuit,
A,12262393,Delta The Magnet Warrior,
A,71200730,Despair from the Dark,
A,55461064,Destiny HERO - Blade Master,
A,54749427,Destiny HERO - Defender,
A,17132130,Destiny HERO - Dogma,
A,40591390,Destiny HERO - Dreadmaster,
A,80744121,Destiny HERO - Fear Monger,
